,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,referralUrl,treasury,audit_links,openSource,governanceID,language,staking,parentProtocol,pool2,oraclesByChain
1386,2719,SithSwap,,SITH,https://sithswap.com,"SithSwap is an advanced, composable and permissionless stableswap protocol built on Starknet, where users can trade uncorrelated and correlated assets with dynamic fees and extremely low slippage.",Starknet,https://icons.llama.fi/sithswap.jpg,2,,sithswap,,Dexes,['Starknet'],sithswap/index.js,SithSwap,[],[],1679585211.0,sithswap,0.14,{'Starknet': 0.14},-0.21069478980282952,-0.19928570408274027,5.141958550071095,{},,,['https://sithswap.com/audits/nethermind.pdf'],,,,,,,
1387,1030,TopShelf,fantom:0x33333ee26a7d02e41c33828B42Fb1E0889143477,LIQR,https://topshelf.finance/,Liquity fork,Multi-Chain,https://icons.llama.fi/topshelf.jpg,2,,topshelf-finance,17433,CDP,"['Binance', 'Fantom', 'Avalanche']",topshelf/index.js,TopShelfFinance,['Liquity'],,1639732995.0,topshelf,0.14,"{'Binance': 0.05, 'Avalanche': 0.04, 'Fantom': 0.04}",0.9271730039349677,-1.103460301327459,-0.46113194030138516,{},,,['https://app.topshelf.finance/PeckShield-Audit-Report-Topshelf-v1.0.pdf'],,,,,,,
1388,2009,H2Odata,0xa5b947687163fe88c3e6af5b17ae69896f4abccf,PSDN,https://www.h2odata.xyz/,"H2O is the first non-pegged stable asset for the Web3 Data Economy. Initially, it is backed by the OCEAN token but will also be backed by other next-generation data tokens. H2O serves as a medium of exchange and unit of account in data marketplaces",Ethereum,https://icons.llama.fi/h2odata.png,0,,poseidon-2,19908,CDP,['Ethereum'],h2odata/index.js,H2O_data,['Reflexer'],"['Chainlink', 'TWAP', 'Internal']",1661212761.0,h2odata,0.14,{'Ethereum': 0.14},-0.36148011452297624,-4.102544010865586,9.990593282285417,{},,,,,,,,,,
1389,825,NFT20,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,MUSE,https://nft20.io,"Trade, swap & sell NFTs. The NFT20 protocol offers NFT liquidity pools to help developers build the next generation of NFT apps.",Multi-Chain,https://icons.llama.fi/nft20.png,0,,muse-2,7805,NFT Marketplace,"['Ethereum', 'Polygon']",nft20.js,niftymuseum,,,1636626538.0,nft20,0.13,"{'pool2': 0.09, 'Ethereum-pool2': 0.09, 'Ethereum': 0.13, 'Polygon': 0.0, 'Ethereum-staking': 0.4, 'staking': 0.4}",-0.10165211436397215,-2.327200849417707,2.54173241058038,{},,,,,['snapshot:musedao.eth'],,404004.168535413,,89019.31180693117,
1390,1697,Diffusion Finance,evmos:0x3f75ceabCDfed1aCa03257Dc6Bdc0408E2b4b026,DIFF,https://diffusion.fi,"The Diffusion protocol is a Uniswap V2 fork deployed on Evmos, a Cosmos EVM-based bockchain",Evmos,https://icons.llama.fi/diffusion-finance.png,2,,diffusion,,Dexes,['Evmos'],diffusionfi/index.js,diffusion_fi,['Uniswap V2'],[],1651127432.0,diffusion-finance,0.13,"{'Evmos': 0.13, 'Evmos-staking': 0.14, 'staking': 0.14}",-0.30908342255581545,-1.8522740701652936,-5.581712918104202,{},,,"['https://drive.google.com/file/d/1PuSwxtkBJFA4VPIls1HfygOQ5U_FDY0a/view', 'https://drive.google.com/file/d/1T4ohhoLNj8we2TNA3nEM7CrsAR4TxSR0/view']",,,,144644.3477154937,,,
1391,1469,BtnGroup,secret:secret1yxcexylwyxlq58umhgsjgstgcg2a0ytfy4d9lt,BUTT,https://btn.group,"Home of the $BUTT, Button Swap (DEX aggregator), Pools (Yield optimizers), Mount Doom, Block Locker, Password Manager and many other Secret Network DAPPS and APPS.",Secret,https://icons.llama.fi/btngroup.png,0,,buttcoin-2,,Yield,['Secret'],btn-group.js,BtnGroup,[],[],1645820777.0,btngroup,0.13,{'Secret': 0.13},-0.07733015753446182,-1.5952077783305327,-0.5618343798890351,{},,,,,,,,,,
1392,1500,Alcor Exchange,,-,https://alcor.exchange,"Alcor is a lego of decentralized finance built on multi-chain, and a provider of solutions in one tap.",Multi-Chain,https://icons.llama.fi/alcor-exchange.png,2,,,,Dexes,"['Wax', 'EOS']",alcor/index.js,theparallel_io,[],[],1646333163.0,alcor-exchange,0.13,"{'EOS': 0.0, 'Wax': 0.13}",-0.10273509063159736,-3.8274752630795064,5.864130886957341,{},,,['https://t.me/alcorexchange/38987'],,,,,,,
1393,2657,PonytaSwap,,-,https://www.ponytaswap.finance/swap,The first DEX for traders and gamers on Rangers Protocol,Rangers,https://icons.llama.fi/ponytaswap.png,0,,,,Dexes,['Rangers'],ponytaswap/index.js,ponytaswap,[],[],1678406755.0,ponytaswap,0.13,{'Rangers': 0.13},-0.041407440938868945,0.9599453852538744,3.8305584467674123,{},,,,,,,,,,
1394,2495,UNO farm,,-,https://uno.farm/,"UNO.farm is a unique cross-chain autofarming solution with transparent automated strategies and beautiful analytics. Users can easily enter best DeFi yield opportunities and leave their farms for a several months, without need to do recompounding and liquidity swaps manually",Multi-Chain,https://icons.llama.fi/uno-farm.png,2,,,,Yield Aggregator,"['Binance', 'Polygon', 'Aurora', 'Avalanche']",uno-farm/index.js,uno_farm,[],[],1675454583.0,uno-farm,0.13,"{'Binance': 0.08, 'Aurora': 0.0, 'Avalanche': 0.0, 'Polygon': 0.05}",0.07562213586693645,-0.20995862593636616,-53.38268140953952,{},,,['https://www.certik.com/projects/uno-farm'],,,,,,,
1395,844,ZYXSwap,,-,https://app.zyxswap.com/#/swap,ZYXSwap is an AMM styled decentralized exchange (DEX) on ZYX Network,ZYX,https://icons.llama.fi/zyxswap.png,0,,,,Dexes,['ZYX'],zyxswap/index.js,zyx_swap,['Uniswap V2'],,1637030880.0,zyxswap,0.13,{'ZYX': 0.13},-0.06923557570110006,-1.5014823011158853,-3.0888009959210336,{},,,,,,,,,,
1396,2151,Ribbon Lend,0x6123b0049f904d730db3c36a31167d9d4121fa6b,RBN,https://www.ribbon.finance/,Structured products protocol,Ethereum,https://icons.llama.fi/ribbon-finance.png,2,,,,Uncollateralized Lending,['Ethereum'],ribbon-lend/index.js,ribbonfinance,,,,ribbon-lend,0.13,"{'Ethereum': 0.13, 'Ethereum-borrowed': 0.0, 'borrowed': 0.0}",0.0341249111851738,-0.0318022579602939,-0.29764962722379096,{},,,['https://docs.ribbon.finance/developers/security#audits'],,,,,parent#ribbon-finance,,
1397,1358,Kassandra DAO,avax:0xf32398dae246c5f672b52a54e9b413dffcae1a44,KACY,https://kassandra.finance,"The $aHYPE Social Index reflects the performance of a portfolio selected from the most socially active cryptocurrencies in the past 30 days, using Heimdall Social Score data.",Avalanche,https://icons.llama.fi/kassandra-dao.jpg,2,,kassandra,17587,Indexes,['Avalanche'],kassandra/index.js,dao_kassandra,,,1643914440.0,kassandra-dao,0.13,{'Avalanche': 0.13},0.0,-2.3905188287022128,-0.07422809163732325,{},,,['https://www.certik.com/projects/kassandra-finance'],,,,,,,
1398,1471,BetHash,eos:eoshashcoins,HASH,https://bethash.io/,BetHash.io uses blockchain hash value to draw the game results to guarantee absolute fairness.,EOS,https://icons.llama.fi/bethash.jpg,0,,,,Prediction Market,['EOS'],bethash/index.js,,[],['Internal'],1645823305.0,bethash,0.13,{'EOS': 0.13},-0.2256800982276701,-2.4464124093010895,22.20225058082501,{},,,,,,,,,,
1399,1312,Epsylon Finance,,-,https://www.epsylon.finance/,"Epsylon.finance is a single asset, multi-strategy yield generation. Epsylon divides yield vaults by a risk profile (Safe, Moderate, Aggressive), simplifying the user experience and maximizing profits for each risk.",Fantom,https://icons.llama.fi/epsylon.svg,0,,,,Yield Aggregator,['Fantom'],epsylon/index.js,epsylon_finance,['Yearn Finance'],,1643083764.0,epsylon-finance,0.13,{'Fantom': 0.13},-0.013696334190910875,-0.37341090337905314,-0.7224961045130982,{},,,,,,,,,,
1400,2918,DebtDAO,,-,https://debtdao.finance/#/mainnet/market,"An open, permissionless, onchain marketplace for DAOs and DeFi protocols to borrow from future cash flows for the first time ever.",Ethereum,https://icons.llama.fi/debtdao.jpg,0,,,,Lending,['Ethereum'],debtdao/index.js,debtdao,[],[],1682951215.0,debtdao,0.13,"{'Ethereum': 0.13, 'Ethereum-borrowed': 0.04, 'borrowed': 0.04}",-0.12830881209369238,-8.793869927706055,-5.573425776496848,{},,,,,,,,,,
1401,1029,SpicySwap,tezos:KT1CS2xKGHNPTauSh5Re4qE3N9PCfG5u4dPx,SPI,https://spicyswap.xyz/#/app,Next-generation DEX built on Tezos,Tezos,https://icons.llama.fi/spicyswap.jpg,0,,,,Dexes,['Tezos'],spicyswap/index.js,SpicySwap,,,1639687807.0,spicyswap,0.13,"{'Tezos-staking': 0.01, 'Tezos': 0.13, 'staking': 0.01}",-0.5006995705296333,-5.6474008754289144,-2.175780176539817,{},,,,,,,11958.419834187285,,,
1402,1296,ZipSwap,optimism:0xFA436399d0458Dbe8aB890c3441256E3E09022a8,ZIP,https://zipswap.fi/#/,"Swap, earn, and build on the first optimistic rollup optimized decentralized crypto trading protocol.",Multi-Chain,https://icons.llama.fi/zipswap.jpg,0,,zipswap,19917,Dexes,"['Optimism', 'Arbitrum']",zipswap/index.js,Zip_swap,['Uniswap V2'],,1642724011.0,zipswap,0.13,"{'Optimism': 0.13, 'Arbitrum': 0.0}",0.09912215093959276,-2.7481520897585767,0.7318983838715383,{},,,,,,,,,,
1403,1349,Degen Haus,fantom:0x9F3c6e1bD483cd977DF9B36734E1cD684f1Be62,DOPE,https://www.degen.haus/,Degen Haus is a place that should have been here years ago. Are you sick of teddy bear/dog/cat memes and other regurgitated cyrpto-themes? Time for something unique and different. That’s where Degen Haus comes in!,Fantom,https://icons.llama.fi/degenhaus.jpg,0,,,,Dexes,['Fantom'],degenhaus/index.js,HouseDegen,['Uniswap V2'],,1643835964.0,degen-haus,0.13,"{'Fantom-staking': 0.0, 'staking': 0.0, 'Fantom': 0.13}",-0.13465505933176303,-1.0788845570546215,-1.5141960920364852,{},,,,,,,501.5693516868597,,,
1404,1293,Manhattan,fantom:0x6c06b95a8465d4b275e5f177c262cd6c026e57a1,MHF,https://manhattan.finance,"Enrich your tokens, earn yield.",Multi-Chain,https://icons.llama.fi/manhattan.png,0,,,,Yield,"['Polygon', 'Moonbeam']",manhattan/index.js,,,,1642720211.0,manhattan,0.13,"{'Polygon': 0.11, 'Moonbeam': 0.02}",-0.3477076447976515,-3.2116920422380417,2.4395341590668806,{},,,,,,,,,,
1405,2825,Nostra,,-,https://nostra.finance,"Nostra is your one-stop DeFi solution where you can lend, borrow, and swap crypto.",Starknet,https://icons.llama.fi/nostra.jpg,0,,,,CDP,['Starknet'],nostra/index.js,nostrafinance,[],[],1681406218.0,nostra,0.13,"{'Starknet-borrowed': 0.02, 'Starknet': 0.13, 'borrowed': 0.02}",-0.010038542745746781,-0.9842774447954667,3.3155858701736634,{},,,,,,,,,,
1406,826,MinMax Finance,iotex:0xe45d95a66cfF6aB5E9b796CF5A36F0669AF3Ec98,MAX,https://minmax.finance,"MinMax Finance aims to be the leading cross-chain stablecoin AMM on IoTeX. Built on top of Saddle, MinMax is the first next generation stablecoin AMM protocol on IoTeX. MinMax provides the liquidity foundation for all kind of stablecoins. As IoTeX ’s core cross-chain liquidity network, MinMax helps facilitate the transfer of assets between IoTeX and other blockchains. Users deposit crypto assets into our IoTeX liquidity pools to earn passive yield from transaction fees, token-based incentives, and eventually automated DeFi strategies.",IoTeX,https://icons.llama.fi/minmax-finance.png,3,,minmax,,Dexes,['IoTeX'],minmax-finance/index.js,minmaxfinance,['Saddle Finance'],[],1636629439.0,minmax-finance,0.12,{'IoTeX': 0.12},-0.014204315908528997,-0.20224176406169647,-0.18275977374058527,{},,,,,,,,,,
1407,542,NewDex,bsc:0x996f56299a5b7c4f825a44886e07dafc4660b794,DEX,https://newdex.io,"Newdex is committed to taking advantage of the composability of DeFi to aggregate the depth of DEX in multiple chains, develop the aggregated DEX with ""best depth, best price and best experience"", provide users with good decentralized trading experience, and become multi-chain DEX trading entry.",EOS,https://icons.llama.fi/newdex.png,2,,newdex-token,702,Dexes,['EOS'],newdex/index.js,NewdexOfficial,,,,newdex,0.12,{'EOS': 0.12},0.28158271539793134,-1.8005600273010884,-2.926723283174539,{},,,['https://support.newdex.net/hc/en-us/articles/4406436034189-PeckShield-Security-Audit-Report'],,,,,,,
1408,1570,Rikkei Finance,bsc:0xe17fbdf671f3cce0f354cacbd27e03f4245a3ffe,RIFI,https://rikkei.finance/,"Enabling A Safe and Secure Open Lending Cross-chain, NFT Lending and Insurance",Binance,https://icons.llama.fi/rikkei-finance.png,2,,rikkei-finance,10676,Lending,['Binance'],rikkei-finance/index.js,RikkeiFinance,['Compound'],['Chainlink'],1647974345.0,rikkei-finance,0.12,"{'Binance': 0.12, 'Binance-borrowed': 0.13, 'borrowed': 0.13}",-0.18398986013927754,-1.5336279719151804,0.44804372865870334,{},,,['https://hacken.io/audits/#rikkei'],,,,,,,
1409,2247,Animal Farm V2,bsc:0x9a3321E1aCD3B9F6debEE5e042dD2411A1742002,AFP,https://defi.animalfarm.app/,"Our vision is to make traditional finance tools, typically only reserved for the super wealthy, available to the anyone by using decentralized protocols which are not limited by the gatekeeping of centralized institutions. All of our products utilize trustless models that allow users to take full ownership of their personal finances. Lending and yield aggregating is the main focus of Animal Farm, but unlike other platforms Animal Farm is the only true decentralized ownership lending and yield aggregating platform.This means taxes and fees which would typically go to administrators instead go to you, the participants of the platform through use of our innovative governance ownership structure which pays out dividends in both BUSD and BNB. This provides a unique opportunity for our users to profit as the super wealthy do, by accumulating ownership of assets and earning yield on then in the form of dividends.",Binance,https://icons.llama.fi/animal-farm-v2.png,2,,pigs-2,,Yield,['Binance'],animal-farm-dog/index.js,DRIPcommunity,[],[],1667408979.0,animal-farm-v2,0.12,"{'Binance': 0.12, 'Binance-staking': 11.75, 'pool2': 6.48, 'Binance-pool2': 6.48, 'staking': 11.75}",-0.12787544236741155,-4.111922724362131,-14.976116319829742,{},,,"['https://dripcommunity.wiki/static/paladin_af.pdf', 'https://rugdoc.io/project/the-animal-farm', 'https://dripcommunity.wiki/static/animalfarm_truthseekers_audit.pdf']",,,,11746699.945937023,parent#animal-farm,6475388.205399496,
1410,2004,MM Optimizer Polygon,polygon:0x859a50979fdB2A2fD8Ba1AdCC66977C6f6b1CD5B,MMO,https://vaults.polymm.finance/vault,"MM Optimizer aims to provide users the easiest way to join the bandwagon of the DeFi world, built on top of MM Finance, giving you the tastiest MMFs topped with MMOs.",Polygon,https://icons.llama.fi/mm-optimizer.png,0,,,,Yield Aggregator,['Polygon'],mmo-finance-polygon/index.js,MMFcrypto,['Bunny'],,1661152341.0,mm-optimizer-polygon,0.12,"{'Polygon': 0.12, 'Polygon-staking': 0.08, 'staking': 0.08}",-0.5309843349675987,-1.4267680040135389,-1.4574530387694864,{},,,,,,,77994.30162205826,parent#mm-finance,,
1411,268,UniTrade,0x6f87d756daf0503d08eb8993686c7fc01dc44fb1,TRADE,https://unitrade.app/,Crosschain tool that allows users to place limit and market orders on DEXes of multiple chains,Ethereum,https://icons.llama.fi/unitrade.jpg,2,,unitrade,6195,Dexes,['Ethereum'],unitrade/index.js,UniTradeApp,,,,unitrade,0.12,{'Ethereum': 0.12},-0.17728939795738086,,,{},,,['https://github.com/solidified-platform/audits/blob/master/Audit%20Report%20-%20%20Unitrade%20%5B06.10.2020%5D.pdf'],,,,,,,
1412,2206,Argo,,-,https://argo.fi/,Argo is a lending protocol on Aptos that lets users collateral for minting and borrowing a dollar-pegged stablecoin USDA,Aptos,https://icons.llama.fi/argo.png,2,,,,CDP,['Aptos'],argo/index.js,ArgoUSD,[],['Pyth'],1666310264.0,argo,0.12,{'Aptos': 0.12},-1.1977974759197423,-2.486366584246028,1.1011279420863644,{},,,['https://docs.argo.fi/assets/files/argo_audit-43ec7be6d291130e1ae7793bec34fc3d.pdf'],,,Move,,,,
1413,2902,DAMX,fantom:0x0Ec581b1f76EE71FB9FEefd058E0eCf90EBAb63E,DMX,https://dmxdao.com,DMX is a decentralized spot and perpetual exchange that supports low swap fees and zero price impact trades.,Fantom,https://icons.llama.fi/damx.png,2,,,,Derivatives,['Fantom'],damx/index.js,DmxDao,['GMX'],['Chainlink'],1682586607.0,damx,0.12,"{'Fantom-staking': 0.0, 'staking': 0.0, 'Fantom': 0.12}",0.01965341081509564,-1.5255728139050433,-32.689835215607005,{},,,['https://docs.dmxdao.com/audit'],,,,1103.3622747818758,,,
1414,429,BambooDeFi,0xf56842Af3B56Fd72d17cB103f92d027bBa912e89 ,BAMBOO,https://www.bamboodefi.com,"A new generation DeFi that brings together the best of protocols like Uniswap v2, SushiSwap, YAM ,Compound with security improvements & new protocols like BBYP.",Multi-Chain,https://icons.llama.fi/bamboodefi.svg,2,,bamboo-defi,8389,Yield,"['Binance', 'Ethereum', 'Polygon', 'Velas']",bamboodefi/index.js,FiBamboo,['Uniswap V2'],,,bamboodefi,0.12,"{'Binance': 0.06, 'Ethereum': 0.03, 'Polygon': 0.02, 'Velas': 0.01}",-0.8077726121175886,1.4481688560648962,5.095261076628191,{},,,"['https://www.bamboodefi.com/assets/Bamboo%20DeFi%20-%20Security%20Audit%20Report.pdf', 'https://www.bamboodefi.com/assets/bridge_audit.pdf']",,['snapshot:bamboodefi.eth'],,,,,
1415,421,Paint Swap,fantom:0x85dec8c4B2680793661bCA91a8F129607571863d,BRUSH,https://paintswap.finance,"PaintSwap Finance has the premier open NFT Marketplace on Fantom. It has a unique and sustainable yield farming AMM platform where 50% of farming rewards are locked for 3 months in the Art Gallery. The first project to create a video game built on the Fantom network, as well as many other exciting features in the works.",Fantom,https://icons.llama.fi/paint-swap.png,2,,paint-swap,13229,Dexes,['Fantom'],paintswap/index.js,paint_swap,['Uniswap V2'],,,paint-swap,0.12,"{'Fantom-staking': 1.24, 'staking': 1.24, 'Fantom': 0.12}",-3.9999919184446355,-8.492604232860174,-12.020398232848933,{},,,['https://solidity.finance/audits/PaintSwap/'],,,,1235525.8363395256,,,
1416,2646,RociFi V2,,-,https://roci.fi,RociFi - On-chain Credit Scoring and Capital-Efficient Lending Protocol,Multi-Chain,https://icons.llama.fi/rocifi.jpg,2,,,,Lending,"['Polygon', 'zkSync Era']",rocifi-v2/index.js,rocifi,[],[],1678336553.0,rocifi-v2,0.12,"{'zkSync Era': 0.06, 'Polygon': 0.06, 'Polygon-borrowed': 0.02, 'zkSync Era-borrowed': 0.01, 'borrowed': 0.04}",-0.004360874927684222,1.160450780290347,91.46704695607883,{},,,['https://github.com/RociFi/docs/blob/main/RociFi_Hexens_Dec_2022_SMA_public.pdf'],,,,,parent#rocifi,,
1417,1093,SuperFarm,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,SUPER,https://superfarm.com/,Cross-chain protocol allowing anyone to deploy DeFi and NFT farms with no code required.,Ethereum,https://icons.llama.fi/superfarm.png,0,,superfarm,8290,Services,['Ethereum'],superfarm/index.js,SuperFarmDAO,,,1640518619.0,superfarm,0.12,"{'Ethereum': 0.12, 'pool2': 5.0, 'Ethereum-staking': 6.9, 'staking': 6.9, 'Ethereum-pool2': 5.0}",0.10518758178812959,-6.459768293192781,7.629624384639655,{},,,,,,,6896311.6660279855,,4996062.7085655965,
1418,384,Firebird,polygon:0xd78c475133731cd54dadcb430f7aae4f03c1e660,HOPE,https://app.firebird.finance/one-pool,Firebird is a one-stop DeFi platform that aims to revolutionize DeFi services by meeting all your DeFi needs.,Polygon,https://icons.llama.fi/firebird.jpg,2,,firebird-finance,12224,Dexes,['Polygon'],firebird/index.js,FinanceFirebird,['Uniswap V2'],,,firebird,0.12,{'Polygon': 0.12},-0.09889483894630757,-2.075885547797256,1.1721097209753424,{},,,"['https://docs.firebird.finance/security-safu/audits', 'https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-Firebird-Swap-v1.0.pdf']",,['snapshot:firebirdfinance.eth'],,,,,
